X.ID_REF	IDENTIFIER	GSM1356340	GSM1356341	GSM1356342	GSM1356328	GSM1356329	GSM1356330	GSM1356331	GSM1356332	GSM1356333	GSM1356334	GSM1356335	GSM1356336	GSM1356337	GSM1356338	GSM1356339	GSM1356325	GSM1356326	GSM1356327
1765597_s_at	c2251	11.9062	11.9058	11.8268	11.8483	11.8854	11.7802	12.8195	12.6444	12.7839	12.5004	12.5603	12.5277	11.2399	11.2651	11.1675	12.108	12.0968	12.1766
1766877_s_at	c2254	9.85201	9.7376	9.76506	9.77643	9.8295	9.81136	10.1765	10.1827	10.1982	10.3313	10.3491	10.4009	8.87842	8.92474	8.64915	9.33634	9.3109	9.45354
1761413_s_at	c2255	8.23288	7.99369	8.05327	8.14135	8.21969	8.21223	7.17064	7.33527	6.74233	8.06126	7.86896	7.84429	7.32171	7.39873	7.28253	8.1892	8.21609	7.98349
1763170_s_at	c2257	8.12908	8.01835	7.85298	8.6223	8.58248	8.49205	9.67099	9.83003	9.1985	9.05863	9.20699	9.08413	8.51431	8.3478	8.20155	8.54972	8.75799	8.5396
1766141_s_at	c2266	6.981	6.7021	7.19222	7.20151	7.52134	7.57351	6.90365	7.07021	7.06688	7.26212	7.3413	7.64141	6.53363	6.57988	5.53879	6.98626	6.77398	6.82665
1765213_at	c2288	5.42107	5.1988	5.02055	5.1895	5.28884	5.40948	5.87707	5.44627	5.40438	5.90441	5.49713	5.50247	5.1341	5.05567	5.34957	5.12157	5.70146	5.21202
1759975_at	c2295	3.72158	3.98422	3.7537	4.03938	3.92757	3.90925	3.61462	3.58733	3.63543	4.00501	4.28435	4.11084	3.73344	4.0109	4.09953	3.65916	3.7504	3.75258
1766991_s_at	c2300	12.8473	12.6258	12.674	12.3776	12.5028	12.4447	11.4076	12.0537	11.7322	12.1571	11.9903	12.0929	12.5811	12.5614	12.6034	13.2803	13.1067	13.145
1766948_s_at	c2317	5.62079	5.71393	5.93454	5.84719	5.71393	5.90538	5.96506	5.79673	5.76235	5.54966	5.95929	5.96854	5.46774	5.2648	5.68974	6.11529	5.42875	5.62724
1768753_s_at	c2320	5.71893	4.75831	5.62489	5.66451	5.73428	5.86073	7.39498	5.60386	7.22378	6.20593	6.33749	6.37753	4.64126	4.72886	4.87879	6.69834	5.55061	5.72571
1767622_s_at	c2328	2.77436	3.04355	2.94041	2.74331	2.9125	3.13434	3.61462	3.00997	3.64527	3.13698	3.06119	3.59016	2.85273	2.95235	2.92824	2.97545	3.00997	2.83325
1767173_s_at	c2347	14.0565	13.967	13.9337	13.6603	13.6439	13.5613	14.2182	14.3068	14.3397	13.6221	13.4462	13.526	13.6405	13.633	13.6715	14.1509	14.1366	14.1415
1761351_at	c2348	4.90687	4.99435	5.19771	4.84689	4.94955	4.84689	4.5085	4.66264	4.83582	4.84689	4.64404	4.54378	5.12475	5.28725	5.23445	4.98581	5.09329	5.02015
1766651_s_at	c2351	3.78959	3.61116	3.27623	3.27709	3.17063	3.08704	3.40914	3.34705	3.34705	3.41737	3.25231	3.34705	3.50472	3.44153	3.54482	3.34271	3.4867	3.16532
1762155_s_at	c2356	9.21161	8.9111	8.97333	9.01603	8.83204	8.65155	6.99704	7.55007	6.74238	7.21277	6.79025	6.95546	8.27273	8.39205	8.08361	9.90813	9.79418	9.57312
1765166_s_at	c2371	6.62896	6.76835	6.9734	7.2911	7.45245	7.99727	7.49528	7.44943	7.32127	7.483	7.55755	7.68925	6.44549	6.38318	6.56676	7.46755	6.36014	6.45345
1759795_s_at	c2375	8.11665	8.0525	8.49604	8.45243	8.60721	8.59947	8.52159	8.81732	8.84761	8.67819	8.62665	8.64372	7.38215	7.53263	7.23143	7.55977	7.84553	7.70644
1762914_at	c2383	3.71573	3.82149	4.01199	4.00689	3.76364	3.67808	3.76364	3.95627	4.02819	3.65084	3.7367	3.64201	4.23907	4.09273	4.52134	3.71803	3.90353	3.97476
1759346_s_at	c2388	9.85314	9.89891	9.78265	9.66904	9.51562	9.54461	10.9225	10.8614	10.9411	10.745	10.5914	10.5637	9.80714	9.83665	10.0018	9.72485	9.73843	9.67215
1764722_at	c2392	4.44835	4.20909	4.45101	4.49142	4.43961	4.39084	4.64739	4.48642	4.82762	4.39084	4.27436	4.72934	4.38863	4.2286	4.62059	3.84099	4.44482	4.15065
1759949_at	c2393	3.21041	3.07072	2.99325	3.21041	3.26391	3.21245	3.39771	3.3672	3.1113	3.22878	2.92572	2.89208	3.49746	3.47436	3.53294	3.01277	3.12313	3.25412
1761743_at	c2394	3.93632	3.93632	3.87654	3.93939	3.79705	3.75875	4.01183	3.73043	3.94245	3.82537	3.83293	3.93632	4.45338	4.10883	4.42235	3.56758	4.31962	3.85753
1760903_at	c2395	5.22673	5.22352	5.21565	5.31502	5.26819	5.128	5.01502	5.49456	5.21984	5.18273	4.99244	4.9915	5.55907	5.73057	5.58306	4.97618	5.27136	5.22334
1762296_at	c2396	3.1252	3.49486	3.02884	3.13621	3.27615	3.17135	3.47471	3.39928	3.1846	3.04737	3.27431	3.1846	3.1846	3.31917	3.0325	2.98402	3.35558	3.2185
1766023_at	c2397	4.43823	4.33494	4.56191	4.30751	4.37899	4.35974	4.32229	4.45716	4.78651	4.54974	4.1693	3.81217	4.50212	4.68335	4.56618	4.22327	4.40189	4.15197
1762283_at	c2398	2.75034	2.95806	2.95187	2.8299	3.00115	2.89507	2.87045	3.01627	2.69902	2.97664	2.86626	2.74978	3.09642	2.97427	3.18101	2.70996	2.87499	2.98465
1766999_at	c2399	3.87474	3.94503	4.03683	3.91679	3.9491	3.93862	4.18295	3.78518	4.15433	3.91731	3.8893	3.90693	4.30229	4.01932	4.35205	3.85313	4.08907	3.79706
1763168_at	c2400	3.60269	3.51786	3.3526	3.49177	3.74527	3.65702	3.46123	3.61626	3.39846	3.52065	3.63351	3.36623	3.32488	3.38914	3.28074	3.28973	3.4891	3.51324
1762661_at	c2401	4.97079	4.68551	4.58298	4.74143	4.43194	4.27697	4.43829	4.36914	4.15793	4.3631	4.33705	4.41672	5.16046	5.24628	5.24137	4.28745	4.60992	4.44264
1759521_at	c2402	2.83774	3.05253	2.86193	2.76064	3.06065	2.84526	2.89913	2.83774	2.79216	2.8108	3.07124	2.92867	2.83774	3.15378	3.18582	2.68281	3.00916	2.72553
1766894_at	c2403	2.93855	2.98588	2.90731	2.9702	2.94304	2.95085	2.89709	2.81342	2.91096	2.75361	3.15063	2.83106	3.46189	2.74829	2.84135	2.72404	2.82464	3.063
1761356_at	c2404	2.54999	3.08775	2.55431	2.82629	2.73695	2.68973	2.61752	2.76804	2.64387	2.93967	2.6566	2.5423	2.76873	2.90617	2.68405	2.63126	2.83774	2.90403
1762598_at	c2405	3.35269	3.11372	3.24879	3.19852	3.40242	3.04343	2.85378	2.95835	2.81366	3.34934	2.64139	3.0494	3.38485	3.37317	3.26292	2.94129	2.91652	2.91393
1765353_at	c2406	6.21402	6.33562	6.02831	6.45284	6.08793	6.21402	6.21402	5.98011	6.2205	6.08632	6.11866	5.98506	6.6059	6.86225	7.05631	6.0438	6.55194	6.22328
1762152_at	c2407	2.82575	2.59595	2.65001	2.83024	2.91837	2.79469	2.72785	2.81829	2.32839	2.43074	2.79378	2.91882	2.67736	3.02232	2.67201	2.92861	2.83631	2.74663
1761195_at	c2408	2.74538	2.71414	2.72104	2.84734	2.74987	2.7806	2.65769	2.72446	2.69968	2.91965	2.8619	2.72559	2.935	3.33581	3.20872	2.54926	2.83478	2.56253
1759536_at	c2409	3.27337	3.39427	3.4046	3.53805	3.67824	3.55744	3.46228	3.4046	3.43162	3.40862	3.14205	3.13498	3.44389	3.45217	3.4046	3.2502	3.34208	3.6692
1769132_at	c2410	3.36885	3.58455	3.54328	3.52828	3.68349	3.66654	3.34262	3.51078	3.64331	3.40789	3.76994	3.6467	3.43508	3.26028	3.83099	3.29914	3.45851	3.81386
1763967_at	c2411	4.50973	4.57575	4.5878	4.72195	4.75318	4.55242	4.36575	4.54311	4.3644	4.44704	4.46301	4.34103	5.11715	4.62489	4.55785	4.11749	4.28045	4.78883
1764943_at	c2412	4.34319	4.34106	4.12578	4.35532	4.48074	4.19853	4.31225	4.11492	4.19562	4.26393	4.23166	4.09388	4.98117	4.63268	4.82836	3.9522	4.08444	4.16745
1764308_at	c2413	4.48804	4.19053	4.34053	4.62672	4.59033	4.51759	4.71201	4.58443	4.38606	4.36861	4.48804	4.61021	5.14086	4.78492	4.77301	4.2503	4.48804	4.36436
1760080_at	c2414	3.03403	3.22903	3.09545	3.33716	3.49136	3.34096	3.7289	3.5531	3.18575	3.37744	3.29203	3.18765	3.56494	3.63851	2.94074	3.15264	3.0573	3.20738
1767123_at	c2415	3.69523	3.84187	3.78915	4.09569	3.99406	3.78915	4.20762	3.94198	3.56333	3.65755	3.76364	3.64333	3.78915	4.03142	3.73418	3.73619	4.3006	4.16111
1762267_at	c2416	5.64851	5.73654	5.16234	5.4484	5.2218	5.47655	4.8585	5.31531	5.06471	5.23498	4.96456	4.75455	5.89764	5.67075	5.86996	5.00265	5.09631	5.41325
1763248_at	c2418	4.613	4.58344	4.68275	4.81131	4.56004	4.74956	4.42083	4.37862	4.74242	4.52959	4.65374	4.50216	4.98474	5.05984	5.25982	4.38803	4.73407	4.65587
1763274_at	c2419	5.71541	5.09892	5.52353	5.42016	5.30064	5.21899	5.09103	5.00768	4.82091	4.88697	4.82804	4.58422	5.46375	5.47166	5.80995	4.76298	5.19121	5.49698
1764773_at	c2420	4.22506	4.09388	4.06635	4.31381	4.36661	4.26249	4.0423	3.87056	4.13674	3.97828	4.11874	4.05987	4.6246	4.95148	4.89074	4.19139	4.24277	4.13674
1761466_at	c2421	5.45898	4.93425	5.58698	4.87801	4.84587	4.80305	4.84022	4.82389	4.93695	4.93425	4.65398	4.79019	5.53688	5.15645	6.15274	4.64628	4.57929	5.13551
1761203_at	c2422	4.73019	4.39511	4.49784	4.66698	4.38862	4.66042	4.14944	4.3567	4.31618	4.33147	4.38862	4.32611	4.49425	4.52043	5.09976	4.19012	4.36153	4.53517
1763060_at	c2423	4.51563	4.45891	4.33976	4.60169	4.27092	4.5264	4.21956	4.2078	4.54378	4.18251	4.08651	4.30991	4.64057	4.70366	4.46409	4.2963	4.47921	4.4558
1760146_at	c2424	3.91658	4.10185	4.52797	4.22341	4.16137	4.15349	3.86292	3.95965	3.94208	3.87712	4.01915	3.99713	4.63904	4.41618	4.73543	3.73619	4.11632	4.15197
1765915_at	c2426	6.31978	6.57224	6.4124	6.25893	5.98518	6.36388	5.92219	6.02585	6.17816	6.30802	5.85561	5.8757	6.64777	6.556	7.02167	6.28404	6.48491	6.49148
1762317_at	c2427	6.09035	6.30565	6.3148	6.18088	5.85812	6.1605	5.68604	5.69716	6.1011	5.97808	5.74142	5.84848	6.7612	6.49562	6.79072	5.69675	6.09144	6.19275
1766430_at	c2428	5.58058	5.58295	6.26879	5.61704	5.25239	5.423	5.30553	5.11523	5.78995	5.35929	5.53976	5.3702	6.33087	5.84449	6.35472	5.32062	5.58992	5.56064
1760557_at	c2429	5.99531	5.57547	5.97562	5.60301	5.05325	5.56579	5.66816	5.62027	5.59925	5.39915	5.41162	5.4917	6.31426	6.39844	6.5197	5.18195	5.63837	5.58553
1761672_at	c2430	3.30049	3.36256	3.81778	3.85383	3.85151	3.6385	3.37992	3.29842	3.61134	3.24223	3.2772	3.27289	3.6938	3.90914	4.20965	3.37992	3.50274	3.60974
1763058_at	c2431	6.08834	6.03338	6.01799	6.12218	5.85283	5.67703	5.80481	5.99216	5.91239	5.84649	5.82056	5.81349	6.54988	6.1955	6.74403	5.57396	5.98548	5.97427
1764485_at	c2432	6.20786	6.10097	6.26779	6.42896	6.29629	6.30568	6.3953	6.08041	6.65115	6.10071	6.14408	6.10103	7.08022	6.78468	7.07016	6.27694	6.20786	6.14733
1763688_at	c2433	5.67774	5.97471	5.72964	5.88324	5.70582	5.69014	5.44802	5.44924	5.77419	5.70271	5.89719	5.80146	6.09317	6.10022	6.07645	5.41894	5.42119	5.70947
1768955_s_at	c2434	4.2538	4.10817	4.2993	4.18783	4.28333	3.88261	3.78356	3.84254	3.87627	3.83327	3.99327	3.9484	4.5698	4.77693	4.21658	3.81282	3.65823	4.05234
1766030_s_at	c2435	4.8914	4.98313	5.36256	5.28161	4.78344	4.63452	4.76939	4.82583	5.24793	5.20759	4.5775	4.92309	5.42939	5.56567	5.86221	4.7757	5.03614	4.76863
1767260_at	c2436	5.72611	5.51984	6.19519	5.68077	5.72091	5.5715	5.30076	5.23026	5.66788	5.52694	5.0193	5.43473	6.13438	6.11693	6.61897	5.37381	5.46921	5.60768
1766388_at	c2437	4.13044	4.71509	4.39248	4.07933	4.08077	4.40432	3.84594	4.09756	3.70255	4.13044	3.9536	4.07598	4.49425	4.53752	4.40417	4.04634	4.11365	4.21003
1762858_s_at	c2438	8.62739	8.78955	8.50582	8.58351	8.57646	8.50537	9.14753	8.98736	8.71911	8.88599	8.94106	8.9802	8.4618	8.3214	8.29327	8.77466	9.25412	9.13407
1764565_at	c2439	6.92389	7.09996	7.09133	6.69729	6.69235	6.92527	6.64796	6.51714	6.60546	6.58087	6.74823	6.74823	7.47869	7.60536	7.45631	6.45195	6.80284	6.84922
1763506_at	c2440	4.35817	4.34324	4.2192	4.07522	4.09327	3.99801	3.92236	4.03652	3.99801	4.06196	4.29734	3.86168	4.13838	4.33391	4.72162	3.82185	4.53549	4.15649
1767111_at	c2442	4.61226	4.61226	4.61226	4.71126	4.91182	4.67614	4.7384	4.46242	4.58347	4.91235	4.55601	4.69851	4.61226	4.46242	5.38144	4.31476	4.49585	4.63865
1762138_at	c2449	6.32882	6.74388	6.46509	6.97497	6.39196	6.62125	6.60165	6.58968	6.33037	6.32206	6.06641	5.92939	6.79486	6.7307	7.30322	6.51154	6.86321	6.86776
1764609_at	c2450	2.98243	3.32378	3.45813	3.41458	3.37227	3.1449	3.13604	2.72457	3.19397	3.10127	3.14429	3.2055	3.13126	3.30561	3.35055	2.88303	2.94336	2.93364
1766571_at	c2451	5.96371	5.7558	6.30888	5.66655	5.76727	5.35607	5.55723	5.66053	5.98956	5.7132	5.77392	5.4159	6.01399	6.50695	6.59122	5.77392	6.05506	6.02996
1764986_at	c2452	4.61021	4.69202	4.5293	4.64823	4.2208	4.37882	4.56233	4.2002	4.61021	4.41959	4.3957	4.59394	5.12253	4.97654	4.97654	4.15215	4.47547	4.6919
1766113_at	c2453	5.64007	5.44108	5.85733	5.79193	5.68075	5.67337	5.42604	5.73882	5.63326	5.54393	5.48167	5.44976	5.63874	6.0167	6.36687	5.63054	5.591	5.55279
1766779_at	c2454	4.89102	5.0148	5.51319	5.15211	4.99704	5.00408	4.9549	4.97163	4.97603	4.88888	4.81042	4.73299	5.24683	5.40245	5.77422	4.61268	4.81847	5.09165
1768469_at	c2455	4.63998	4.86839	4.78514	5.06397	4.85162	4.85875	4.80917	4.88558	4.73211	4.72961	4.58612	4.29915	5.12996	5.42013	5.57376	4.20703	4.94918	4.73099
1767803_at	c2456	4.87273	4.9441	5.0504	4.98618	4.97974	5.03489	4.67254	5.03516	5.04962	4.98561	4.72818	4.92607	5.4703	5.61182	5.44456	4.98736	4.96997	5.14803
1759112_at	c2457	4.65551	4.86624	4.53355	4.50891	4.52899	4.60177	4.46802	4.75581	4.68464	4.46274	4.34177	4.45633	5.26249	5.25983	5.43211	4.20668	4.71509	4.7257
1760054_at	c2458	5.60013	5.89918	5.81625	5.69603	5.58267	5.66656	5.1067	5.39476	5.65494	5.38889	5.25822	5.11094	5.96182	6.29178	6.33738	5.4797	5.77012	5.85177
1764614_at	c2459	5.04861	4.43193	4.92681	4.7663	4.91297	4.63155	4.70116	4.94787	4.62048	4.62048	4.69246	4.827	4.98611	5.17743	5.30065	4.8144	4.83258	4.71353
1759249_at	c2460	5.34551	5.44194	5.93454	5.62293	5.23837	5.4968	4.99271	5.34731	5.33412	5.14937	5.1355	5.27527	5.81624	5.47754	6.12501	5.34946	5.47366	5.64609
1765913_at	c2461	5.8401	5.82801	6.00906	5.77785	5.69309	5.7177	5.82374	5.73469	5.74838	5.61684	5.54059	5.64857	6.28289	6.00052	6.36216	5.41908	6.13322	6.19705
1761700_s_at	c2462	4.91715	4.86293	4.94686	5.18068	5.16169	4.79654	4.89709	4.87021	4.82027	5.01694	4.86293	4.75658	4.95008	4.79528	5.10083	4.48559	4.82456	4.86293
1765242_at	c2463	4.84196	5.01348	4.86187	4.51163	4.63141	4.48589	4.30188	4.47266	4.15093	4.48917	4.56733	4.37959	4.99943	4.60926	4.8944	4.11785	4.73422	4.33028
1767416_at	c2464	5.24152	5.42854	5.53062	5.24152	5.16145	5.45321	4.55319	5.09159	5.24152	5.02072	5.30617	5.30617	5.76216	5.90479	5.31494	5.08363	5.24152	5.27322
1762333_s_at	c2465	3.03178	2.9006	2.87047	3.00882	3.1846	3.1825	2.79766	2.97367	2.53108	2.78296	3.01048	2.91559	2.74722	3.0524	2.90513	2.82827	2.97427	2.76633
1769155_at	c2466	4.91194	4.65116	4.71346	5.00326	4.84117	4.38004	4.17689	4.50737	4.52496	4.70951	4.73499	4.62295	5.1193	4.82377	4.91219	4.31788	4.65016	4.43245
1761639_at	c2467	5.51558	5.36136	5.70536	5.35687	5.387	5.387	5.01393	5.31531	5.62101	5.23842	5.45501	5.48233	5.96736	6.05462	5.55201	4.97873	5.27136	5.38425
1768693_at	c2468	3.90217	3.98403	4.20952	3.78205	4.09506	4.14353	3.54807	3.3331	3.78754	3.9398	3.71931	3.81745	3.68121	4.27604	4.42573	3.6187	3.88166	3.99277
1765117_at	c2469	5.09537	5.2854	5.73475	5.23728	5.10519	5.02493	5.25681	5.03977	5.62719	5.05722	5.27249	5.1363	5.85774	5.88093	6.31869	5.09264	5.34794	4.92225
1759282_at	c2470	5.14837	5.22207	4.99102	4.91883	4.91777	5.05485	4.65572	4.82722	5.10278	4.95929	4.96492	4.77449	5.23299	5.43331	5.44096	4.35176	4.90236	5.11324
1759372_at	c2471	3.15491	3.00917	3.24704	3.24147	3.12979	3.20118	3.05459	3.20128	2.9138	2.91559	3.02097	3.02097	2.82469	3.28303	3.13461	2.851	2.84275	3.03103
1762229_at	c2472	5.793	5.60635	5.64112	5.55094	5.35789	5.37862	5.75083	5.7269	5.92403	5.56411	5.68535	5.47252	6.36173	6.50438	6.65521	5.56456	5.79345	5.64211
1759556_at	c2473	5.96095	6.07431	5.98109	6.21386	5.96054	5.90095	5.70513	5.66509	5.74735	5.60014	5.95451	5.63587	6.54883	6.43429	6.42161	5.66778	6.06359	5.89737
1766257_s_at	c2474	9.56537	9.17903	9.55535	9.49599	9.65627	9.61308	10.6668	10.3669	10.3672	9.69103	9.81634	10.0196	9.46548	9.54716	9.23855	10.7389	10.001	9.99669
1766896_at	c2475	3.01417	2.93296	2.91677	2.9744	2.92238	2.9958	2.8398	2.82301	2.72824	3.02903	2.83316	2.70859	2.91809	3.1704	2.84822	2.62207	2.96981	2.97041
1764194_s_at	c2480	7.94736	8.72133	8.25887	8.20893	8.29128	8.34911	9.29572	9.09139	8.96163	8.97524	9.04545	8.98997	6.04889	5.79869	5.57376	8.24665	8.67837	8.7427
1765753_s_at	c2481	6.68988	6.10811	6.81909	7.03535	7.32854	7.67912	9.67716	8.88551	9.26445	8.28636	8.77795	8.83603	5.01681	4.5061	5.12183	6.98576	6.15239	6.01392
1761874_at	c2483	5.34965	4.99228	4.85754	5.09135	5.06903	5.22833	4.94705	5.02294	4.80452	4.75185	4.89112	4.84028	4.92152	5.32814	5.1146	4.50568	5.02899	5.2005
1759995_s_at	c2484	7.7747	7.82042	7.60991	8.05396	7.57164	7.69489	8.08693	7.9625	8.53119	7.94753	7.86103	7.61929	8.77019	8.74022	9.73867	7.14019	8.1543	7.7782
1760224_at	c2485	4.70059	4.51133	4.28884	4.62406	4.45692	4.30761	4.41228	4.54153	4.51133	4.60572	4.33715	4.46384	4.92742	4.9325	5.55681	4.33813	4.58335	4.51133
1761133_at	c2486	3.19809	3.47276	3.38294	3.3076	3.32862	3.18387	3.50817	3.29993	3.41941	2.95322	2.91501	3.07282	3.59997	3.53929	4.01506	3.41976	3.52384	3.2347
1760608_s_at	c2489	5.121	5.11785	4.94597	4.64388	4.64419	5.07389	6.25497	6.19466	6.05985	5.45579	5.7605	6.12518	4.25252	4.04212	4.24455	6.6221	5.10599	5.44242
1768398_s_at	c2490	6.62007	6.99596	6.52478	6.74839	6.88105	6.74706	8.34558	8.23456	8.07066	7.32646	7.45192	7.60829	5.69851	6.33053	6.32766	7.31256	7.33227	7.25797
1760334_at	c2492	5.06662	5.17567	5.43457	5.25838	5.157	5.23709	4.71603	4.66302	4.68538	5.03316	4.88832	4.81547	5.56082	5.40792	5.57053	4.97314	5.13175	4.9325
1763365_at	c2493	4.25255	4.18758	4.00901	4.08104	4.20974	4.08054	4.1529	4.06289	4.28014	4.18758	4.63319	4.15714	4.35708	4.18758	4.73346	4.22778	4.20336	4.28893
1765010_at	c2494	4.7144	5.30038	5.75075	5.7006	5.31822	5.20982	5.09064	5.13483	5.40744	5.08049	5.37446	5.06075	6.10228	5.41837	6.02023	4.87355	5.50745	5.57786
1768659_at	c2495	5.47611	5.49196	5.86929	5.70565	5.60831	5.6053	5.3577	5.3686	5.5924	5.58655	5.60783	5.31473	5.7335	5.79085	6.07193	5.36366	5.88024	5.97511
1764001_at	c2496	5.88865	5.75433	6.36945	5.94879	5.67807	5.64857	5.80443	5.87159	5.8914	5.76852	5.8421	5.52993	5.99847	5.9164	6.53115	4.89568	5.95758	5.76096
1764547_at	c2497	3.71601	3.77524	3.30833	3.39284	3.51899	3.39209	3.60449	3.59325	3.60963	3.15475	3.60449	3.32997	3.42678	3.38092	3.5884	3.477	3.69007	3.94153
1759452_at	c2498	5.10819	4.9143	5.40078	5.22671	5.01022	4.90088	4.28806	4.55092	4.68897	4.40627	4.7298	4.78165	5.04798	4.86884	5.47669	4.15321	4.80858	4.95701
1760981_at	c2499	3.31142	3.53126	3.11953	3.50743	3.59458	3.38241	3.47073	3.23443	3.4009	3.1023	3.47323	3.54709	3.73753	3.5439	3.72453	3.42758	3.47959	3.43517
1765031_at	c2500	6.21475	6.41189	6.29036	6.32167	5.95753	6.05056	5.73502	5.92054	5.96265	5.67942	6.19609	5.96265	6.43466	6.48908	6.92713	5.65549	5.98566	5.90653
1761350_at	c2501	4.96769	5.18819	4.89142	5.07523	4.98203	5.03963	4.8759	5.00987	5.07523	4.97434	4.98793	5.06078	5.2447	5.54771	5.09982	4.58576	4.8848	4.58114
1762541_at	c2502	3.39526	3.48903	3.10639	3.09533	3.40249	3.09172	3.34572	3.14181	2.95451	3.1024	3.09782	3.02535	3.39867	3.36378	3.04441	3.06026	3.1806	3.53686
1767919_at	c2503	5.22384	4.86953	5.12273	5.29651	5.27282	5.45365	4.63275	5.12356	5.1126	4.92298	4.9632	5.24638	5.59115	5.72049	5.71631	4.78481	5.38147	5.12203
1759234_s_at	c2504	5.47373	5.82382	5.44235	5.47785	5.15148	5.25559	5.21619	5.28023	5.64299	5.61567	5.29493	5.40564	5.88024	5.86092	6.01155	5.05756	5.23532	5.36162
1766285_at	c2505	4.26462	3.89985	4.27641	4.37474	4.33347	4.22335	3.66371	3.81556	4.17537	4.09898	4.13554	4.09388	4.43754	4.76921	4.86901	4.00071	4.49146	4.20606
1761712_at	c2506	3.29765	3.21081	2.92846	3.05244	3.09853	2.75134	3.19035	3.26331	3.18159	3.1571	3.35762	3.1552	3.20602	3.43614	3.09442	3.40733	3.64283	3.39613
1760069_at	c2510	5.48147	5.44676	5.36066	5.32468	5.33477	5.25484	5.426	5.38942	5.4639	5.28806	5.31666	5.17696	5.84346	5.69143	6.11686	4.9883	5.32468	5.57668
1768200_at	c2511	4.39659	4.75807	4.75546	4.48511	4.126	4.67711	4.54378	4.13396	4.48469	4.5288	3.9445	4.41713	5.3188	5.40413	5.33828	4.20679	4.67025	4.38123
1764115_at	c2512	5.44807	5.29875	5.21401	5.50722	5.21207	5.23454	5.23496	5.73819	5.39771	5.27618	5.0505	5.26102	5.54052	6.05828	5.93046	5.16932	5.27154	5.2982
1765919_at	c2513	4.15197	4.20863	4.72722	4.60005	4.06543	3.95624	4.0745	4.07751	4.05436	4.14282	4.23443	3.92077	4.29154	4.1974	4.77289	3.55417	4.16699	4.13578
1762457_at	c2514	5.25698	5.58749	5.14258	5.27938	5.13265	5.14155	4.86681	4.86319	5.01117	5.08816	4.89112	4.87245	5.44209	5.73633	5.87646	4.70339	5.16278	4.96883
1768213_s_at	c2515	6.34315	6.58648	6.30302	6.46509	6.20949	6.43645	5.77346	5.95663	5.93695	5.96338	6.06466	6.16616	6.59137	6.63819	6.86852	6.0751	6.20949	6.42274
1766191_s_at	c2516	5.25807	5.21785	5.49675	5.21601	5.30267	5.33197	5.23595	5.19814	5.19307	4.90648	5.20798	5.20025	5.80571	5.85321	6.07181	5.18494	5.0704	5.11679
1766078_s_at	c2517	5.04962	5.26337	5.03302	5.22695	5.29917	5.14292	4.4958	4.6372	5.20702	5.12787	4.86468	4.90771	5.86334	6.00859	5.84906	4.93218	5.08059	5.01763
1759078_at	c2520	3.49286	3.54392	3.40604	3.37091	3.04647	3.17656	3.13631	3.21171	3.35117	3.32264	3.2565	3.28901	3.55139	3.9106	3.97583	3.24821	3.66758	3.44215
1766857_s_at	c2521	4.06196	3.9406	4.26957	3.99733	4.32354	4.03127	3.95288	3.84087	4.1894	4.17284	4.06196	3.91739	4.54222	4.51654	4.62006	3.92393	4.11668	4.03538
1766624_s_at	c2523	5.95394	5.80776	5.73744	5.93419	5.29247	5.75426	6.02889	5.96538	5.86244	5.73033	5.71807	5.76492	6.44021	6.36714	5.83971	5.12025	5.84967	6.04224
1766405_at	c2524	5.58009	5.70698	5.72681	5.70604	5.45659	5.58857	5.63432	5.48789	5.67008	5.52747	5.532	5.31146	5.87488	5.68166	5.65978	5.50454	5.65361	5.5614
1768402_at	c2525	4.80717	5.29116	4.71839	4.84993	5.15366	4.86917	4.63134	4.61177	4.72453	4.98426	5.11767	4.84993	5.27692	4.97956	4.78387	4.42469	5.03629	5.23591
1761371_s_at	c2528	9.78721	10.0907	10.241	10.4387	10.1826	10.4419	9.48898	9.37285	9.83869	10.09	9.89279	9.92467	10.0261	10.4428	10.6893	9.70124	9.54068	9.65225
1763366_x_at	c2530	5.71005	5.43004	5.71959	5.85728	5.62505	5.82198	6.20811	5.98144	6.11802	5.88898	5.58337	5.95104	5.99331	6.22692	6.24778	6.64733	5.84218	5.84256
1759153_s_at	c2531	5.72846	5.30454	5.56166	5.59644	5.18314	5.01108	5.31725	5.83603	5.3474	5.03916	4.9697	5.56166	5.4169	5.42139	5.81906	6.7796	5.77404	5.65392
1767660_s_at	c2532	6.61335	6.57705	6.29932	6.37223	6.08406	6.36691	6.4246	6.1018	6.8776	6.49036	6.49036	6.65222	6.70108	6.66046	6.49036	7.1097	6.5885	6.6278
1764600_s_at	c2535	6.39406	6.13601	6.01771	5.84704	5.67374	5.55061	6.89515	7.16795	6.17979	6.32035	6.55421	6.51912	8.17341	8.23525	7.95748	6.77233	6.98377	6.8926
1760139_s_at	c2541	6.94837	7.87874	7.81621	7.54069	7.70974	7.82733	7.56168	7.64253	7.59676	7.97464	8.04116	7.88277	6.83246	6.95204	6.82323	6.67992	7.37326	7.34766
1766772_s_at	c2543	11.5596	11.5416	11.4034	11.2509	11.2518	11.2216	12.3247	12.2223	12.2171	11.8981	11.9676	11.997	12.0404	11.9629	11.957	12.1607	12.0987	12.1894
1767079_at	c2558	4.22814	4.56219	4.1174	4.05795	4.39627	4.45431	4.5814	3.86849	4.01877	4.32563	4.05131	4.03241	4.69431	4.39309	4.7396	3.95808	4.59918	4.5326
